observation_date,DEXINUS,YearMonth,Monthly_Avg
27-05-2014,58.9,2014-05,59.28
28-05-2014,58.94,2014-05,59.28
29-05-2014,58.9,2014-05,59.28
30-05-2014,59.16,2014-05,59.28
02-06-2014,59.15,2014-06,59.74
03-06-2014,59.32,2014-06,59.74
04-06-2014,59.34,2014-06,59.74
05-06-2014,59.24,2014-06,59.74
06-06-2014,59.17,2014-06,59.74
09-06-2014,59.18,2014-06,59.74
10-06-2014,59.18,2014-06,59.74
11-06-2014,59.32,2014-06,59.74
12-06-2014,59.19,2014-06,59.74
13-06-2014,59.64,2014-06,59.74
16-06-2014,60.16,2014-06,59.74
17-06-2014,60.32,2014-06,59.74
18-06-2014,60.28,2014-06,59.74
19-06-2014,60.09,2014-06,59.74
20-06-2014,60.23,2014-06,59.74
23-06-2014,60.14,2014-06,59.74
24-06-2014,60.14,2014-06,59.74
25-06-2014,60.11,2014-06,59.74
26-06-2014,60.17,2014-06,59.74
27-06-2014,60.04,2014-06,59.74
30-06-2014,60.06,2014-06,59.74
01-07-2014,60.05,2014-07,60.10
02-07-2014,59.69,2014-07,60.10
03-07-2014,59.74,2014-07,60.10
04-07-2014,,2014-07,60.10
07-07-2014,60.01,2014-07,60.10
08-07-2014,59.78,2014-07,60.10
09-07-2014,59.75,2014-07,60.10
10-07-2014,60.19,2014-07,60.10
11-07-2014,60.08,2014-07,60.10
14-07-2014,60.11,2014-07,60.10
15-07-2014,60.15,2014-07,60.10
16-07-2014,60.12,2014-07,60.10
17-07-2014,60.35,2014-07,60.10
18-07-2014,60.33,2014-07,60.10
21-07-2014,60.24,2014-07,60.10
22-07-2014,60.16,2014-07,60.10
23-07-2014,60,2014-07,60.10
24-07-2014,60.11,2014-07,60.10
25-07-2014,60.04,2014-07,60.10
28-07-2014,60.13,2014-07,60.10
29-07-2014,60.12,2014-07,60.10
30-07-2014,60.4,2014-07,60.10
31-07-2014,60.55,2014-07,60.10
01-08-2014,61.2,2014-08,60.87
04-08-2014,60.94,2014-08,60.87
05-08-2014,61.05,2014-08,60.87
06-08-2014,61.25,2014-08,60.87
07-08-2014,61.2,2014-08,60.87
08-08-2014,61.18,2014-08,60.87
11-08-2014,61.17,2014-08,60.87
12-08-2014,61.09,2014-08,60.87
13-08-2014,61.22,2014-08,60.87
14-08-2014,60.77,2014-08,60.87
15-08-2014,60.77,2014-08,60.87
18-08-2014,60.77,2014-08,60.87
19-08-2014,60.67,2014-08,60.87
20-08-2014,60.58,2014-08,60.87
21-08-2014,60.56,2014-08,60.87
22-08-2014,60.47,2014-08,60.87
25-08-2014,60.56,2014-08,60.87
26-08-2014,60.43,2014-08,60.87
27-08-2014,60.45,2014-08,60.87
28-08-2014,60.51,2014-08,60.87
29-08-2014,61.51,2014-08,60.87
01-09-2014,,2014-09,60.90
02-09-2014,60.69,2014-09,60.90
03-09-2014,60.41,2014-09,60.90
04-09-2014,60.38,2014-09,60.90
05-09-2014,60.26,2014-09,60.90
08-09-2014,60.29,2014-09,60.90
09-09-2014,60.6,2014-09,60.90
10-09-2014,60.95,2014-09,60.90
11-09-2014,60.93,2014-09,60.90
12-09-2014,60.95,2014-09,60.90
15-09-2014,61.03,2014-09,60.90
16-09-2014,61.06,2014-09,60.90
17-09-2014,60.9,2014-09,60.90
18-09-2014,60.78,2014-09,60.90
19-09-2014,60.8,2014-09,60.90
22-09-2014,60.93,2014-09,60.90
23-09-2014,61.04,2014-09,60.90
24-09-2014,60.93,2014-09,60.90
25-09-2014,61.33,2014-09,60.90
26-09-2014,61.14,2014-09,60.90
29-09-2014,61.53,2014-09,60.90
30-09-2014,61.92,2014-09,60.90
01-10-2014,61.71,2014-10,61.37
02-10-2014,61.61,2014-10,61.37
03-10-2014,61.81,2014-10,61.37
06-10-2014,61.68,2014-10,61.37
07-10-2014,61.28,2014-10,61.37
08-10-2014,61.38,2014-10,61.37
09-10-2014,60.92,2014-10,61.37
10-10-2014,61.27,2014-10,61.37
13-10-2014,,2014-10,61.37
14-10-2014,61.38,2014-10,61.37
15-10-2014,61.42,2014-10,61.37
16-10-2014,61.8,2014-10,61.37
17-10-2014,61.46,2014-10,61.37
20-10-2014,61.2,2014-10,61.37
21-10-2014,61.14,2014-10,61.37
22-10-2014,61.18,2014-10,61.37
23-10-2014,61.16,2014-10,61.37
24-10-2014,61.16,2014-10,61.37
27-10-2014,61.28,2014-10,61.37
28-10-2014,61.17,2014-10,61.37
29-10-2014,61.2,2014-10,61.37
30-10-2014,61.42,2014-10,61.37
31-10-2014,61.44,2014-10,61.37
03-11-2014,61.38,2014-11,61.68
04-11-2014,61.38,2014-11,61.68
05-11-2014,61.49,2014-11,61.68
06-11-2014,61.45,2014-11,61.68
07-11-2014,61.5,2014-11,61.68
10-11-2014,61.52,2014-11,61.68
11-11-2014,,2014-11,61.68
12-11-2014,61.4,2014-11,61.68
13-11-2014,61.55,2014-11,61.68
14-11-2014,61.7,2014-11,61.68
17-11-2014,61.82,2014-11,61.68
18-11-2014,61.72,2014-11,61.68
19-11-2014,61.98,2014-11,61.68
20-11-2014,61.92,2014-11,61.68
21-11-2014,61.76,2014-11,61.68
24-11-2014,61.85,2014-11,61.68
25-11-2014,61.89,2014-11,61.68
26-11-2014,61.78,2014-11,61.68
27-11-2014,,2014-11,61.68
28-11-2014,62.2,2014-11,61.68
01-12-2014,61.94,2014-12,62.71
02-12-2014,61.8,2014-12,62.71
03-12-2014,61.85,2014-12,62.71
04-12-2014,61.78,2014-12,62.71
05-12-2014,61.9,2014-12,62.71
08-12-2014,61.82,2014-12,62.71
09-12-2014,61.87,2014-12,62.71
10-12-2014,62.1,2014-12,62.71
11-12-2014,62.46,2014-12,62.71
12-12-2014,62.52,2014-12,62.71
15-12-2014,63.16,2014-12,62.71
16-12-2014,63.65,2014-12,62.71
17-12-2014,63.52,2014-12,62.71
18-12-2014,62.98,2014-12,62.71
19-12-2014,63.24,2014-12,62.71
22-12-2014,63.22,2014-12,62.71
23-12-2014,63.4,2014-12,62.71
24-12-2014,63.55,2014-12,62.71
25-12-2014,,2014-12,62.71
26-12-2014,,2014-12,62.71
29-12-2014,63.67,2014-12,62.71
30-12-2014,63.38,2014-12,62.71
31-12-2014,63.04,2014-12,62.71
01-01-2015,,2015-01,62.13
02-01-2015,63.27,2015-01,62.13
05-01-2015,63.34,2015-01,62.13
06-01-2015,63.57,2015-01,62.13
07-01-2015,63.27,2015-01,62.13
08-01-2015,62.67,2015-01,62.13
09-01-2015,62.34,2015-01,62.13
12-01-2015,62.09,2015-01,62.13
13-01-2015,61.97,2015-01,62.13
14-01-2015,62.09,2015-01,62.13
15-01-2015,62.06,2015-01,62.13
16-01-2015,61.87,2015-01,62.13
19-01-2015,,2015-01,62.13
20-01-2015,61.64,2015-01,62.13
21-01-2015,61.55,2015-01,62.13
22-01-2015,61.32,2015-01,62.13
23-01-2015,61.46,2015-01,62.13
26-01-2015,61.46,2015-01,62.13
27-01-2015,61.34,2015-01,62.13
28-01-2015,61.34,2015-01,62.13
29-01-2015,61.94,2015-01,62.13
30-01-2015,62.01,2015-01,62.13
02-02-2015,61.68,2015-02,61.99
03-02-2015,61.67,2015-02,61.99
04-02-2015,61.73,2015-02,61.99
05-02-2015,61.73,2015-02,61.99
06-02-2015,61.7,2015-02,61.99
09-02-2015,62.1,2015-02,61.99
10-02-2015,62.33,2015-02,61.99
11-02-2015,62.41,2015-02,61.99
12-02-2015,62.3,2015-02,61.99
13-02-2015,62.04,2015-02,61.99
16-02-2015,,2015-02,61.99
17-02-2015,62.14,2015-02,61.99
18-02-2015,62.25,2015-02,61.99
19-02-2015,62.08,2015-02,61.99
20-02-2015,62.19,2015-02,61.99
23-02-2015,62.15,2015-02,61.99
24-02-2015,62.07,2015-02,61.99
25-02-2015,61.84,2015-02,61.99
26-02-2015,61.74,2015-02,61.99
27-02-2015,61.67,2015-02,61.99
02-03-2015,61.87,2015-03,62.48
03-03-2015,61.76,2015-03,62.48
04-03-2015,62.3,2015-03,62.48
05-03-2015,62.26,2015-03,62.48
06-03-2015,62.45,2015-03,62.48
09-03-2015,62.67,2015-03,62.48
10-03-2015,62.71,2015-03,62.48
11-03-2015,62.76,2015-03,62.48
12-03-2015,62.44,2015-03,62.48
13-03-2015,63.06,2015-03,62.48
16-03-2015,62.8,2015-03,62.48
17-03-2015,62.64,2015-03,62.48
18-03-2015,62.69,2015-03,62.48
19-03-2015,62.56,2015-03,62.48
20-03-2015,62.47,2015-03,62.48
23-03-2015,62.22,2015-03,62.48
24-03-2015,62.4,2015-03,62.48
25-03-2015,62.35,2015-03,62.48
26-03-2015,62.83,2015-03,62.48
27-03-2015,62.5,2015-03,62.48
30-03-2015,62.52,2015-03,62.48
31-03-2015,62.31,2015-03,62.48
01-04-2015,62.14,2015-04,62.64
02-04-2015,62.13,2015-04,62.64
03-04-2015,61.99,2015-04,62.64
06-04-2015,62.16,2015-04,62.64
07-04-2015,62.23,2015-04,62.64
08-04-2015,62.22,2015-04,62.64
09-04-2015,62.18,2015-04,62.64
10-04-2015,62.21,2015-04,62.64
13-04-2015,62.38,2015-04,62.64
14-04-2015,62.25,2015-04,62.64
15-04-2015,62.34,2015-04,62.64
16-04-2015,62.28,2015-04,62.64
17-04-2015,62.48,2015-04,62.64
20-04-2015,63.07,2015-04,62.64
21-04-2015,62.92,2015-04,62.64
22-04-2015,62.96,2015-04,62.64
23-04-2015,63.27,2015-04,62.64
24-04-2015,63.55,2015-04,62.64
27-04-2015,63.34,2015-04,62.64
28-04-2015,63.05,2015-04,62.64
29-04-2015,63.38,2015-04,62.64
30-04-2015,63.58,2015-04,62.64
01-05-2015,63.63,2015-05,63.71
04-05-2015,63.64,2015-05,63.71
05-05-2015,63.31,2015-05,63.71
06-05-2015,63.57,2015-05,63.71
07-05-2015,64.08,2015-05,63.71
08-05-2015,63.73,2015-05,63.71
11-05-2015,63.96,2015-05,63.71
12-05-2015,64.19,2015-05,63.71
13-05-2015,63.88,2015-05,63.71
14-05-2015,63.47,2015-05,63.71
15-05-2015,63.36,2015-05,63.71
18-05-2015,63.66,2015-05,63.71
19-05-2015,63.8,2015-05,63.71
20-05-2015,63.75,2015-05,63.71
21-05-2015,63.51,2015-05,63.71
22-05-2015,63.43,2015-05,63.71
25-05-2015,,2015-05,63.71
26-05-2015,63.87,2015-05,63.71
27-05-2015,63.92,2015-05,63.71
28-05-2015,63.83,2015-05,63.71
29-05-2015,63.71,2015-05,63.71
01-06-2015,63.59,2015-06,63.78
02-06-2015,63.72,2015-06,63.78
03-06-2015,63.99,2015-06,63.78
04-06-2015,63.96,2015-06,63.78
05-06-2015,63.76,2015-06,63.78
08-06-2015,64.03,2015-06,63.78
09-06-2015,63.96,2015-06,63.78
10-06-2015,63.81,2015-06,63.78
11-06-2015,63.93,2015-06,63.78
12-06-2015,64.02,2015-06,63.78
15-06-2015,64.03,2015-06,63.78
16-06-2015,64.21,2015-06,63.78
17-06-2015,64.14,2015-06,63.78
18-06-2015,63.62,2015-06,63.78
19-06-2015,63.43,2015-06,63.78
22-06-2015,63.51,2015-06,63.78
23-06-2015,63.57,2015-06,63.78
24-06-2015,63.54,2015-06,63.78
25-06-2015,63.5,2015-06,63.78
26-06-2015,63.54,2015-06,63.78
29-06-2015,63.73,2015-06,63.78
30-06-2015,63.59,2015-06,63.78
01-07-2015,63.55,2015-07,63.60
02-07-2015,63.36,2015-07,63.60
03-07-2015,,2015-07,63.60
06-07-2015,63.24,2015-07,63.60
07-07-2015,63.51,2015-07,63.60
08-07-2015,63.47,2015-07,63.60
09-07-2015,63.31,2015-07,63.60
10-07-2015,63.33,2015-07,63.60
13-07-2015,63.43,2015-07,63.60
14-07-2015,63.27,2015-07,63.60
15-07-2015,63.48,2015-07,63.60
16-07-2015,63.43,2015-07,63.60
17-07-2015,63.45,2015-07,63.60
20-07-2015,63.61,2015-07,63.60
21-07-2015,63.57,2015-07,63.60
22-07-2015,63.6,2015-07,63.60
23-07-2015,63.86,2015-07,63.60
24-07-2015,64.04,2015-07,63.60
27-07-2015,64.24,2015-07,63.60
28-07-2015,63.76,2015-07,63.60
29-07-2015,63.83,2015-07,63.60
30-07-2015,64.09,2015-07,63.60
31-07-2015,63.87,2015-07,63.60
03-08-2015,63.99,2015-08,65.10
04-08-2015,63.71,2015-08,65.10
05-08-2015,63.73,2015-08,65.10
06-08-2015,63.67,2015-08,65.10
07-08-2015,63.74,2015-08,65.10
10-08-2015,63.77,2015-08,65.10
11-08-2015,64.33,2015-08,65.10
12-08-2015,64.8,2015-08,65.10
13-08-2015,65.27,2015-08,65.10
14-08-2015,65.02,2015-08,65.10
17-08-2015,65.39,2015-08,65.10
18-08-2015,65.44,2015-08,65.10
19-08-2015,65.17,2015-08,65.10
20-08-2015,65.49,2015-08,65.10
21-08-2015,66.02,2015-08,65.10
24-08-2015,66.8,2015-08,65.10
25-08-2015,66.07,2015-08,65.10
26-08-2015,66.11,2015-08,65.10
27-08-2015,65.99,2015-08,65.10
28-08-2015,66.14,2015-08,65.10
31-08-2015,66.39,2015-08,65.10
01-09-2015,66.34,2015-09,66.17
02-09-2015,66.16,2015-09,66.17
03-09-2015,66.07,2015-09,66.17
04-09-2015,66.7,2015-09,66.17
07-09-2015,,2015-09,66.17
08-09-2015,66.36,2015-09,66.17
09-09-2015,66.47,2015-09,66.17
10-09-2015,66.46,2015-09,66.17
11-09-2015,66.39,2015-09,66.17
14-09-2015,66.32,2015-09,66.17
15-09-2015,66.36,2015-09,66.17
16-09-2015,66.45,2015-09,66.17
17-09-2015,66.12,2015-09,66.17
18-09-2015,65.7,2015-09,66.17
21-09-2015,65.66,2015-09,66.17
22-09-2015,65.85,2015-09,66.17
23-09-2015,66.05,2015-09,66.17
24-09-2015,66.32,2015-09,66.17
25-09-2015,66.12,2015-09,66.17
28-09-2015,66.2,2015-09,66.17
29-09-2015,65.9,2015-09,66.17
30-09-2015,65.5,2015-09,66.17
01-10-2015,65.57,2015-10,65.03
02-10-2015,65.35,2015-10,65.03
05-10-2015,65.12,2015-10,65.03
06-10-2015,65.18,2015-10,65.03
07-10-2015,64.86,2015-10,65.03
08-10-2015,64.97,2015-10,65.03
09-10-2015,64.76,2015-10,65.03
12-10-2015,,2015-10,65.03
13-10-2015,65.06,2015-10,65.03
14-10-2015,64.87,2015-10,65.03
15-10-2015,64.77,2015-10,65.03
16-10-2015,64.7,2015-10,65.03
19-10-2015,64.9,2015-10,65.03
20-10-2015,64.97,2015-10,65.03
21-10-2015,65.19,2015-10,65.03
22-10-2015,64.91,2015-10,65.03
23-10-2015,64.87,2015-10,65.03
26-10-2015,64.83,2015-10,65.03
27-10-2015,65.03,2015-10,65.03
28-10-2015,64.89,2015-10,65.03
29-10-2015,65.35,2015-10,65.03
30-10-2015,65.4,2015-10,65.03
02-11-2015,65.58,2015-11,66.10
03-11-2015,65.57,2015-11,66.10
04-11-2015,65.46,2015-11,66.10
05-11-2015,65.85,2015-11,66.10
06-11-2015,66.13,2015-11,66.10
09-11-2015,66.38,2015-11,66.10
10-11-2015,66.19,2015-11,66.10
11-11-2015,,2015-11,66.10
12-11-2015,66.04,2015-11,66.10
13-11-2015,66.12,2015-11,66.10
16-11-2015,66.01,2015-11,66.10
17-11-2015,65.96,2015-11,66.10
18-11-2015,66.16,2015-11,66.10
19-11-2015,66.05,2015-11,66.10
20-11-2015,66.06,2015-11,66.10
23-11-2015,66.37,2015-11,66.10
24-11-2015,66.32,2015-11,66.10
25-11-2015,66.36,2015-11,66.10
26-11-2015,,2015-11,66.10
27-11-2015,66.86,2015-11,66.10
30-11-2015,66.43,2015-11,66.10
01-12-2015,66.46,2015-12,66.50
02-12-2015,66.53,2015-12,66.50
03-12-2015,66.82,2015-12,66.50
04-12-2015,66.65,2015-12,66.50
07-12-2015,66.74,2015-12,66.50
08-12-2015,66.77,2015-12,66.50
09-12-2015,66.83,2015-12,66.50
10-12-2015,66.7,2015-12,66.50
11-12-2015,67.1,2015-12,66.50
14-12-2015,67.09,2015-12,66.50
15-12-2015,66.79,2015-12,66.50
16-12-2015,66.6,2015-12,66.50
17-12-2015,66.32,2015-12,66.50
18-12-2015,66.23,2015-12,66.50
21-12-2015,66.19,2015-12,66.50
22-12-2015,66.19,2015-12,66.50
23-12-2015,66.04,2015-12,66.50
24-12-2015,66,2015-12,66.50
25-12-2015,,2015-12,66.50
28-12-2015,66.09,2015-12,66.50
29-12-2015,66.28,2015-12,66.50
30-12-2015,66.44,2015-12,66.50
31-12-2015,66.19,2015-12,66.50
01-01-2016,,2016-01,67.33
04-01-2016,66.56,2016-01,67.33
05-01-2016,66.49,2016-01,67.33
06-01-2016,66.71,2016-01,67.33
07-01-2016,66.73,2016-01,67.33
08-01-2016,66.82,2016-01,67.33
11-01-2016,66.78,2016-01,67.33
12-01-2016,66.85,2016-01,67.33
13-01-2016,66.74,2016-01,67.33
14-01-2016,67.37,2016-01,67.33
15-01-2016,67.74,2016-01,67.33
18-01-2016,,2016-01,67.33
19-01-2016,67.68,2016-01,67.33
20-01-2016,68.05,2016-01,67.33
21-01-2016,67.87,2016-01,67.33
22-01-2016,67.55,2016-01,67.33
25-01-2016,67.71,2016-01,67.33
26-01-2016,67.75,2016-01,67.33
27-01-2016,67.98,2016-01,67.33
28-01-2016,68.08,2016-01,67.33
29-01-2016,67.87,2016-01,67.33
01-02-2016,67.92,2016-02,68.24
02-02-2016,67.92,2016-02,68.24
03-02-2016,67.92,2016-02,68.24
04-02-2016,67.57,2016-02,68.24
05-02-2016,67.78,2016-02,68.24
08-02-2016,67.98,2016-02,68.24
09-02-2016,67.92,2016-02,68.24
10-02-2016,67.85,2016-02,68.24
11-02-2016,68.44,2016-02,68.24
12-02-2016,68.12,2016-02,68.24
15-02-2016,,2016-02,68.24
16-02-2016,68.48,2016-02,68.24
17-02-2016,68.33,2016-02,68.24
18-02-2016,68.54,2016-02,68.24
19-02-2016,68.54,2016-02,68.24
22-02-2016,68.53,2016-02,68.24
23-02-2016,68.55,2016-02,68.24
24-02-2016,68.53,2016-02,68.24
25-02-2016,68.84,2016-02,68.24
26-02-2016,68.82,2016-02,68.24
29-02-2016,68.21,2016-02,68.24
01-03-2016,67.75,2016-03,66.89
02-03-2016,67.4,2016-03,66.89
03-03-2016,67.15,2016-03,66.89
04-03-2016,66.9,2016-03,66.89
07-03-2016,66.97,2016-03,66.89
08-03-2016,67.3,2016-03,66.89
09-03-2016,67.07,2016-03,66.89
10-03-2016,67.2,2016-03,66.89
11-03-2016,66.93,2016-03,66.89
14-03-2016,67.15,2016-03,66.89
15-03-2016,67.33,2016-03,66.89
16-03-2016,67.24,2016-03,66.89
17-03-2016,66.61,2016-03,66.89
18-03-2016,66.34,2016-03,66.89
21-03-2016,66.45,2016-03,66.89
22-03-2016,66.58,2016-03,66.89
23-03-2016,66.82,2016-03,66.89
24-03-2016,66.82,2016-03,66.89
25-03-2016,66.82,2016-03,66.89
28-03-2016,66.58,2016-03,66.89
29-03-2016,66.46,2016-03,66.89
30-03-2016,66.37,2016-03,66.89
31-03-2016,66.25,2016-03,66.89
01-04-2016,66.34,2016-04,66.42
04-04-2016,66.05,2016-04,66.42
05-04-2016,66.4,2016-04,66.42
06-04-2016,66.49,2016-04,66.42
07-04-2016,66.7,2016-04,66.42
08-04-2016,66.49,2016-04,66.42
11-04-2016,66.33,2016-04,66.42
12-04-2016,66.35,2016-04,66.42
13-04-2016,66.62,2016-04,66.42
14-04-2016,66.56,2016-04,66.42
15-04-2016,66.49,2016-04,66.42
18-04-2016,66.42,2016-04,66.42
19-04-2016,66.12,2016-04,66.42
20-04-2016,66.12,2016-04,66.42
21-04-2016,66.43,2016-04,66.42
22-04-2016,66.6,2016-04,66.42
25-04-2016,66.65,2016-04,66.42
26-04-2016,66.4,2016-04,66.42
27-04-2016,66.52,2016-04,66.42
28-04-2016,66.39,2016-04,66.42
29-04-2016,66.39,2016-04,66.42
02-05-2016,66.36,2016-05,66.89
03-05-2016,66.51,2016-05,66.89
04-05-2016,66.63,2016-05,66.89
05-05-2016,66.53,2016-05,66.89
06-05-2016,66.52,2016-05,66.89
09-05-2016,66.7,2016-05,66.89
10-05-2016,66.58,2016-05,66.89
11-05-2016,66.53,2016-05,66.89
12-05-2016,66.7,2016-05,66.89
13-05-2016,66.84,2016-05,66.89
16-05-2016,66.78,2016-05,66.89
17-05-2016,66.74,2016-05,66.89
18-05-2016,66.95,2016-05,66.89
19-05-2016,67.57,2016-05,66.89
20-05-2016,67.42,2016-05,66.89
23-05-2016,67.47,2016-05,66.89
24-05-2016,67.59,2016-05,66.89
25-05-2016,67.28,2016-05,66.89
26-05-2016,66.9,2016-05,66.89
27-05-2016,66.96,2016-05,66.89
30-05-2016,,2016-05,66.89
31-05-2016,67.12,2016-05,66.89
01-06-2016,67.44,2016-06,67.27
02-06-2016,67.22,2016-06,67.27
03-06-2016,66.99,2016-06,67.27
06-06-2016,66.81,2016-06,67.27
07-06-2016,66.64,2016-06,67.27
08-06-2016,66.51,2016-06,67.27
09-06-2016,66.68,2016-06,67.27
10-06-2016,66.84,2016-06,67.27
13-06-2016,67.17,2016-06,67.27
14-06-2016,67.34,2016-06,67.27
15-06-2016,67.08,2016-06,67.27
16-06-2016,67.43,2016-06,67.27
17-06-2016,67.11,2016-06,67.27
20-06-2016,67.54,2016-06,67.27
21-06-2016,67.73,2016-06,67.27
22-06-2016,67.49,2016-06,67.27
23-06-2016,67.29,2016-06,67.27
24-06-2016,67.82,2016-06,67.27
27-06-2016,67.92,2016-06,67.27
28-06-2016,67.86,2016-06,67.27
29-06-2016,67.42,2016-06,67.27
30-06-2016,67.51,2016-06,67.27
01-07-2016,67.24,2016-07,67.16
04-07-2016,,2016-07,67.16
05-07-2016,67.4,2016-07,67.16
06-07-2016,67.45,2016-07,67.16
07-07-2016,67.49,2016-07,67.16
08-07-2016,67.13,2016-07,67.16
11-07-2016,67.11,2016-07,67.16
12-07-2016,67.05,2016-07,67.16
13-07-2016,66.99,2016-07,67.16
14-07-2016,66.81,2016-07,67.16
15-07-2016,67.07,2016-07,67.16
18-07-2016,67.14,2016-07,67.16
19-07-2016,67.14,2016-07,67.16
20-07-2016,67.18,2016-07,67.16
21-07-2016,67.15,2016-07,67.16
22-07-2016,67.19,2016-07,67.16
25-07-2016,67.41,2016-07,67.16
26-07-2016,67.34,2016-07,67.16
27-07-2016,67.14,2016-07,67.16
28-07-2016,66.96,2016-07,67.16
29-07-2016,66.77,2016-07,67.16
01-08-2016,66.63,2016-08,66.90
02-08-2016,66.65,2016-08,66.90
03-08-2016,66.8,2016-08,66.90
04-08-2016,66.76,2016-08,66.90
05-08-2016,66.84,2016-08,66.90
08-08-2016,66.82,2016-08,66.90
09-08-2016,66.76,2016-08,66.90
10-08-2016,66.72,2016-08,66.90
11-08-2016,66.75,2016-08,66.90
12-08-2016,66.82,2016-08,66.90
15-08-2016,66.85,2016-08,66.90
16-08-2016,66.83,2016-08,66.90
17-08-2016,66.96,2016-08,66.90
18-08-2016,66.83,2016-08,66.90
19-08-2016,67.13,2016-08,66.90
22-08-2016,67.18,2016-08,66.90
23-08-2016,67.09,2016-08,66.90
24-08-2016,67.14,2016-08,66.90
25-08-2016,67.01,2016-08,66.90
26-08-2016,66.98,2016-08,66.90
29-08-2016,67.15,2016-08,66.90
30-08-2016,67.14,2016-08,66.90
31-08-2016,66.94,2016-08,66.90
01-09-2016,66.85,2016-09,66.71
02-09-2016,66.6,2016-09,66.71
05-09-2016,,2016-09,66.71
06-09-2016,66.28,2016-09,66.71
07-09-2016,66.42,2016-09,66.71
08-09-2016,66.52,2016-09,66.71
09-09-2016,66.76,2016-09,66.71
12-09-2016,66.79,2016-09,66.71
13-09-2016,67.03,2016-09,66.71
14-09-2016,66.78,2016-09,66.71
15-09-2016,66.84,2016-09,66.71
16-09-2016,67.1,2016-09,66.71
19-09-2016,66.94,2016-09,66.71
20-09-2016,66.97,2016-09,66.71
21-09-2016,66.99,2016-09,66.71
22-09-2016,66.6,2016-09,66.71
23-09-2016,66.66,2016-09,66.71
26-09-2016,66.56,2016-09,66.71
27-09-2016,66.5,2016-09,66.71
28-09-2016,66.5,2016-09,66.71
29-09-2016,66.72,2016-09,66.71
30-09-2016,66.58,2016-09,66.71
03-10-2016,66.52,2016-10,66.74
04-10-2016,66.49,2016-10,66.74
05-10-2016,66.53,2016-10,66.74
06-10-2016,66.7,2016-10,66.74
07-10-2016,66.61,2016-10,66.74
10-10-2016,,2016-10,66.74
11-10-2016,66.81,2016-10,66.74
12-10-2016,66.85,2016-10,66.74
13-10-2016,66.84,2016-10,66.74
14-10-2016,66.69,2016-10,66.74
17-10-2016,66.8,2016-10,66.74
18-10-2016,66.71,2016-10,66.74
19-10-2016,66.64,2016-10,66.74
20-10-2016,66.83,2016-10,66.74
21-10-2016,66.94,2016-10,66.74
24-10-2016,66.89,2016-10,66.74
25-10-2016,66.8,2016-10,66.74
26-10-2016,66.83,2016-10,66.74
27-10-2016,66.85,2016-10,66.74
28-10-2016,66.78,2016-10,66.74
31-10-2016,66.72,2016-10,66.74
01-11-2016,66.7,2016-11,67.64
02-11-2016,66.66,2016-11,67.64
03-11-2016,66.68,2016-11,67.64
04-11-2016,66.75,2016-11,67.64
07-11-2016,66.73,2016-11,67.64
08-11-2016,66.39,2016-11,67.64
09-11-2016,66.48,2016-11,67.64
10-11-2016,66.86,2016-11,67.64
11-11-2016,,2016-11,67.64
14-11-2016,67.78,2016-11,67.64
15-11-2016,67.8,2016-11,67.64
16-11-2016,68.07,2016-11,67.64
17-11-2016,67.93,2016-11,67.64
18-11-2016,68.12,2016-11,67.64
21-11-2016,68.23,2016-11,67.64
22-11-2016,68.4,2016-11,67.64
23-11-2016,68.86,2016-11,67.64
24-11-2016,,2016-11,67.64
25-11-2016,68.59,2016-11,67.64
28-11-2016,68.56,2016-11,67.64
29-11-2016,68.64,2016-11,67.64
30-11-2016,68.56,2016-11,67.64
01-12-2016,68.29,2016-12,67.81
02-12-2016,68.04,2016-12,67.81
05-12-2016,68.06,2016-12,67.81
06-12-2016,67.72,2016-12,67.81
07-12-2016,67.5,2016-12,67.81
08-12-2016,67.42,2016-12,67.81
09-12-2016,67.51,2016-12,67.81
12-12-2016,67.38,2016-12,67.81
13-12-2016,67.47,2016-12,67.81
14-12-2016,67.43,2016-12,67.81
15-12-2016,67.91,2016-12,67.81
16-12-2016,67.82,2016-12,67.81
19-12-2016,67.83,2016-12,67.81
20-12-2016,67.97,2016-12,67.81
21-12-2016,67.82,2016-12,67.81
22-12-2016,67.86,2016-12,67.81
23-12-2016,67.84,2016-12,67.81
26-12-2016,,2016-12,67.81
27-12-2016,68.01,2016-12,67.81
28-12-2016,68.2,2016-12,67.81
29-12-2016,67.91,2016-12,67.81
30-12-2016,67.92,2016-12,67.81
02-01-2017,,2017-01,68.05
03-01-2017,68.37,2017-01,68.05
04-01-2017,67.9,2017-01,68.05
05-01-2017,67.74,2017-01,68.05
06-01-2017,68.12,2017-01,68.05
09-01-2017,68.08,2017-01,68.05
10-01-2017,68.25,2017-01,68.05
11-01-2017,68.39,2017-01,68.05
12-01-2017,67.99,2017-01,68.05
13-01-2017,68.16,2017-01,68.05
16-01-2017,,2017-01,68.05
17-01-2017,67.9,2017-01,68.05
18-01-2017,68.12,2017-01,68.05
19-01-2017,68.1,2017-01,68.05
20-01-2017,,2017-01,68.05
23-01-2017,68.11,2017-01,68.05
24-01-2017,68.12,2017-01,68.05
25-01-2017,68.04,2017-01,68.05
26-01-2017,68.17,2017-01,68.05
27-01-2017,68.06,2017-01,68.05
30-01-2017,67.8,2017-01,68.05
31-01-2017,67.48,2017-01,68.05
01-02-2017,67.4,2017-02,66.97
02-02-2017,67.2,2017-02,66.97
